date,day_of_week,trust_code,trust_name,trust_type,total_beds,flu_rate_per_100k,temperature_c,gp_appointment_lag_days,ae_attendance,ae_4hr_breach_pct,ae_mean_wait_mins,ae_12hr_trolley_waits,social_care_delay_days,nctr_patients,bed_occupancy_pct,nurse_sickness_pct,unfilled_shifts,ambulance_handover_avg_mins,ambulance_handover_over_60min,red_flag_incidents,pressure_score,opel_level
12/11/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,11.8,6.6,11.4,229,0.098,140,0,15.3,41,0.935,0.086,3,15,0,5,0.749,3
13/11/2024,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,14.3,4.7,12.1,243,0.149,133,0,12.8,38,0.935,0.115,4,15,0,1,0.722,3
14/11/2024,Thursday,NRI,Northmere Royal Infirmary,Acute,480,18.7,6.3,13.1,269,0.164,160,0,13.7,38,0.945,0.132,4,18,0,4,0.826,4
15/11/2024,Friday,NRI,Northmere Royal Infirmary,Acute,480,15.4,6,14.1,280,0.188,149,0,14.6,40,0.948,,5,17,0,1,0.697,3
16/11/2024,Saturday,NRI,Northmere Royal Infirmary,Acute,480,21.5,6.4,11.9,192,0.109,114,0,15.6,39,0.914,0.128,5,16,0,2,0.684,3
17/11/2024,Sunday,NRI,Northmere Royal Infirmary,Acute,480,17.3,4.9,14.6,228,0.113,141,0,16.5,46,0.91,0.104,5,18,0,0,0.667,3
18/11/2024,Monday,NRI,Northmere Royal Infirmary,Acute,480,14.2,5.9,13.9,261,0.151,146,1,15.9,41,0.92,0.089,3,16,0,2,0.723,3
19/11/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,19,5.1,11.5,250,0.188,150,0,14.1,31,0.907,0.073,3,14,0,1,0.631,3
20/11/2024,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,21.7,6.6,13.9,238,0.127,163,0,15.8,35,0.926,0.11,4,16,0,2,0.698,3
21/11/2024,Thursday,NRI,Northmere Royal Infirmary,Acute,480,21.8,6.3,10.4,227,0.11,110,0,14.9,36,0.953,0.1,2,18,0,0,0.679,3
22/11/2024,Friday,NRI,Northmere Royal Infirmary,Acute,480,27.7,4.9,13.8,271,0.21,131,0,14.2,33,0.969,0.152,6,21,0,1,0.772,4
23/11/2024,Saturday,NRI,Northmere Royal Infirmary,Acute,480,28.8,5.7,12.6,227,0.15,144,0,,40,0.959,0.169,5,17,0,2,0.783,4
24/11/2024,Sunday,NRI,Northmere Royal Infirmary,Acute,480,26.6,4.2,14.9,210,0.142,126,0,,34,0.975,0.131,4,16,0,4,0.795,4
25/11/2024,Monday,NRI,Northmere Royal Infirmary,Acute,480,27.4,4.6,16.2,263,0.214,145,0,17.2,42,0.971,0.119,3,18,0,2,0.847,4
26/11/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,28.9,4.4,11.6,254,0.171,146,1,16.1,44,0.962,,5,19,0,1,0.707,3
27/11/2024,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,28.1,4.5,12.4,263,0.174,164,0,14,41,0.951,0.113,4,17,0,1,0.784,4
28/11/2024,Thursday,NRI,Northmere Royal Infirmary,Acute,480,26.5,4.3,13,269,0.222,128,0,14.4,34,0.946,0.127,3,22,0,0,0.755,4
29/11/2024,Friday,NRI,Northmere Royal Infirmary,Acute,480,33.3,4.8,12.2,279,0.167,148,1,15.4,33,0.942,0.179,7,16,0,2,0.748,3
30/11/2024,Saturday,NRI,Northmere Royal Infirmary,Acute,480,28.4,4.4,12.7,199,0.143,116,0,16.6,33,0.943,0.152,5,16,0,3,0.754,4
01/12/2024,Sunday,NRI,Northmere Royal Infirmary,Acute,480,30.5,4.6,16,197,0.124,111,0,14.7,34,0.945,0.138,4,18,0,4,0.772,4
02/12/2024,Monday,NRI,Northmere Royal Infirmary,Acute,480,29.7,4.3,13.8,318,0.255,127,1,14.5,39,0.951,0.157,4,23,0,2,0.866,4
03/12/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,24.3,4.4,12.5,262,0.178,117,1,16.5,40,0.96,0.101,4,18,0,3,0.832,4
04/12/2024,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,30.2,3.8,12.3,223,0.171,127,0,17.9,39,0.975,0.138,5,17,0,1,0.771,4
05/12/2024,Thursday,NRI,Northmere Royal Infirmary,Acute,480,30.4,3.8,15.8,265,0.25,117,1,18.5,38,0.984,0.139,4,19,0,2,0.856,4
06/12/2024,Friday,NRI,Northmere Royal Infirmary,Acute,480,22.1,3,16.7,306,0.235,154,0,21.4,46,0.959,0.145,4,15,0,0,0.835,4
07/12/2024,Saturday,NRI,Northmere Royal Infirmary,Acute,480,29.2,4,13.9,211,0.138,119,0,19.8,50,0.921,0.124,3,16,0,3,0.792,4
08/12/2024,Sunday,NRI,Northmere Royal Infirmary,Acute,480,29.5,3.3,11.6,217,0.155,131,0,19.4,45,0.946,0.126,4,16,0,2,0.807,4
09/12/2024,Monday,NRI,Northmere Royal Infirmary,Acute,480,31.8,3.5,14.8,307,0.28,149,0,,32,0.93,0.175,6,13,0,1,0.792,4
10/12/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,29.2,2.5,15.6,294,0.214,162,2,17.4,32,0.936,0.133,5,19,0,1,0.747,3
11/12/2024,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,29.2,3.2,12.9,264,0.231,154,1,18,39,0.926,0.173,6,21,0,3,0.831,4
12/12/2024,Thursday,NRI,Northmere Royal Infirmary,Acute,480,24,3.4,13.3,249,0.193,125,0,17.8,39,0.909,0.087,5,17,0,0,0.676,3
13/12/2024,Friday,NRI,Northmere Royal Infirmary,Acute,480,35.8,3.3,14,273,0.202,138,1,21.8,53,0.938,0.16,4,16,0,0,0.798,4
14/12/2024,Saturday,NRI,Northmere Royal Infirmary,Acute,480,35.2,3.4,14.2,228,0.192,141,0,20.7,54,0.96,,5,16,0,1,0.745,3
15/12/2024,Sunday,NRI,Northmere Royal Infirmary,Acute,480,30.5,3.1,12.5,195,0.169,112,0,19.4,52,0.953,,5,17,0,0,0.701,3
16/12/2024,Monday,NRI,Northmere Royal Infirmary,Acute,480,31.1,2.9,14,334,0.306,186,2,17.9,44,0.922,0.099,4,24,0,0,0.831,4
17/12/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,26.8,2.7,13.6,300,0.218,170,3,18.8,45,0.931,0.14,3,19,0,2,0.834,4
18/12/2024,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,22.1,3.2,14.6,254,0.175,147,0,14.8,38,0.946,0.11,3,18,0,2,0.787,4
19/12/2024,Thursday,NRI,Northmere Royal Infirmary,Acute,480,27.4,2.8,15.6,263,0.213,149,0,17.1,42,0.93,0.135,4,17,0,2,0.813,4
20/12/2024,Friday,NRI,Northmere Royal Infirmary,Acute,480,32.9,2.6,15.4,272,0.224,151,0,15.7,37,0.943,0.143,5,17,0,2,0.818,4
21/12/2024,Saturday,NRI,Northmere Royal Infirmary,Acute,480,30.7,2.2,14,223,0.16,123,0,16.4,34,0.946,0.136,6,15,0,0,0.704,3
22/12/2024,Sunday,NRI,Northmere Royal Infirmary,Acute,480,27.9,2.7,15.4,230,0.163,112,0,,33,0.957,0.173,6,19,0,0,0.708,3
23/12/2024,Monday,NRI,Northmere Royal Infirmary,Acute,480,26.5,2.1,14.9,280,0.218,134,0,,38,0.962,0.161,5,19,0,0,0.78,4
24/12/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,18.8,2.6,16.9,281,0.199,119,1,15.9,35,0.949,0.119,4,18,0,0,0.746,3
25/12/2024,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,27.2,2.5,14.7,314,0.236,135,1,18.5,42,0.976,0.117,5,19,0,2,0.865,4
26/12/2024,Thursday,NRI,Northmere Royal Infirmary,Acute,480,22,2.1,12.1,280,0.202,180,0,15.8,43,0.973,0.152,6,17,0,4,0.892,4
27/12/2024,Friday,NRI,Northmere Royal Infirmary,Acute,480,28.1,2.2,14.6,336,0.289,146,2,15.5,37,0.974,0.131,5,23,0,1,0.859,4
28/12/2024,Saturday,NRI,Northmere Royal Infirmary,Acute,480,23.4,2.2,13.8,291,0.222,146,0,16.9,34,0.958,0.111,3,14,0,1,0.787,4
29/12/2024,Sunday,NRI,Northmere Royal Infirmary,Acute,480,23.2,1.9,15,228,0.117,129,0,19.8,38,0.952,,3,14,0,3,0.68,3
30/12/2024,Monday,NRI,Northmere Royal Infirmary,Acute,480,21.8,1.8,15.7,295,0.228,120,0,20.4,41,0.946,0.135,4,17,0,2,0.847,4
31/12/2024,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,16.1,1.9,13.3,266,0.173,157,1,23.4,46,0.953,0.119,4,19,0,1,0.809,4
01/01/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,38.7,1.9,15.9,350,0.324,164,2,22.6,50,0.99,0.147,4,28,0,2,0.95,4
02/01/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,40,1.8,13.4,300,0.279,161,2,20.3,48,0.968,0.169,7,22,0,0,0.883,4
03/01/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,40,1.9,15.5,350,0.394,186,1,18.7,44,0.95,0.156,6,24,0,4,0.979,4
04/01/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,43,2.3,18.9,294,0.248,141,2,,40,0.98,0.18,6,21,0,3,0.89,4
05/01/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,55.4,2.2,16.1,252,0.293,134,1,21,40,0.973,0.18,6,19,0,3,0.927,4
06/01/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,44.4,1.8,16.3,321,0.363,134,1,19.1,43,0.966,0.161,4,26,0,3,0.949,4
07/01/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,46.8,2.3,16.6,309,0.335,159,1,17.9,41,0.986,0.18,8,22,0,1,0.889,4
08/01/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,55.5,1.9,16.2,289,0.287,123,0,,38,0.973,0.18,5,20,0,2,0.887,4
09/01/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,50.5,2.5,15.3,264,0.32,144,0,,39,0.99,0.172,4,17,0,2,0.903,4
10/01/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,45.8,2.1,15,301,0.401,153,0,,36,0.99,0.18,4,19,0,0,0.838,4
11/01/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,52.5,1.9,15.1,250,0.278,124,0,16.6,33,0.974,0.18,5,21,0,1,0.829,4
12/01/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,54.6,2.1,20.6,241,0.243,132,0,17.2,39,0.99,,5,19,0,1,0.741,3
13/01/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,46,1.7,20.8,325,0.32,154,0,17.3,37,0.978,0.167,6,24,0,4,0.943,4
14/01/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,45.1,2.1,18,283,0.25,131,0,18.5,41,0.988,0.18,4,20,0,0,0.822,4
15/01/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,34.9,2.1,14.9,247,0.173,151,0,19.7,47,0.989,0.164,6,18,0,2,0.839,4
16/01/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,52.4,2.2,16.8,303,0.334,123,0,18.8,56,0.99,0.18,5,19,0,2,0.95,4
17/01/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,61.1,1.8,19.4,313,0.357,164,1,,58,0.99,0.18,5,25,0,1,0.925,4
18/01/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,59.2,1.9,20.8,239,0.25,111,1,19.3,51,0.987,0.18,5,18,0,2,0.908,4
19/01/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,44.7,1.9,17.7,209,0.138,116,0,16.7,40,0.968,0.18,6,18,0,2,0.773,4
20/01/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,55.2,2.2,17.1,314,0.4,143,1,19.2,44,0.98,,6,24,0,1,0.814,4
21/01/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,46.8,2.2,14.9,307,0.307,159,0,21.5,44,0.97,0.18,5,24,0,0,0.879,4
22/01/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,65.9,2.1,20.5,304,0.411,166,0,,46,0.99,0.18,7,27,0,1,0.915,4
23/01/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,50.4,2.2,19.2,285,0.234,144,0,19.2,45,0.989,0.18,4,22,0,0,0.829,4
24/01/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,62.3,2.3,20.4,346,0.571,160,2,17.1,45,0.984,0.18,5,30,0,1,0.909,4
25/01/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,47.3,2.4,18.6,237,0.259,135,0,15.7,37,0.98,0.132,4,16,0,2,0.859,4
26/01/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,40.3,2.3,15.3,215,0.18,113,0,16.3,38,0.954,0.18,5,17,0,4,0.848,4
27/01/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,47.3,2.4,17,327,0.326,153,0,18.8,47,0.95,0.165,6,23,0,2,0.945,4
28/01/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,45,2.2,15.9,264,0.301,132,1,15.1,40,0.974,,5,25,0,2,0.818,4
29/01/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,26.7,2.4,15.9,231,0.147,105,0,15.9,48,0.963,0.125,2,14,0,1,0.798,4
30/01/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,48.9,2.4,15.3,278,0.261,126,0,,48,0.953,0.158,4,12,0,1,0.893,4
31/01/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,44.9,2.8,17.2,301,0.235,141,0,15.1,38,0.967,0.159,6,18,0,3,0.869,4
01/02/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,49.2,2.1,20.7,270,0.296,150,0,16.1,44,0.987,0.129,4,22,0,1,0.901,4
02/02/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,39.7,2.3,15.2,217,0.195,119,0,16.1,36,0.989,0.152,4,18,0,1,0.775,4
03/02/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,45.2,2.3,20.1,340,0.365,127,0,18,34,0.99,0.156,6,19,0,1,0.852,4
04/02/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,47.1,2.5,17.3,293,0.252,165,0,18.5,43,0.975,0.133,4,22,0,0,0.834,4
05/02/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,40.3,2.7,13.9,262,0.228,138,0,,48,0.954,0.18,4,21,0,0,0.84,4
06/02/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,38.3,2.7,17.2,269,0.246,133,0,19.8,42,0.981,0.132,4,22,0,1,0.849,4
07/02/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,39.7,3,18.5,296,0.185,149,1,,46,0.976,0.177,4,16,0,3,0.869,4
08/02/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,40.5,3.1,15.6,210,0.185,146,0,20.9,44,0.968,0.146,7,17,0,1,0.808,4
09/02/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,33.9,2.7,14.4,234,0.158,142,0,21,47,0.988,0.132,5,20,0,0,0.776,4
10/02/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,36.1,2.3,17.4,328,0.257,122,1,19,44,0.99,0.145,5,20,0,1,0.868,4
11/02/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,31.2,3,13.5,295,0.314,154,1,17.8,44,0.99,0.131,4,18,0,0,0.879,4
12/02/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,35.6,2.9,15.4,243,0.191,140,0,16.1,36,0.99,0.164,5,19,0,1,0.772,4
13/02/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,28.2,3.1,14.8,240,0.19,159,1,17.6,38,0.971,0.129,4,18,0,1,0.781,4
14/02/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,33.4,3,13.8,249,0.203,118,0,15.3,37,0.981,0.18,5,16,0,5,0.862,4
15/02/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,38.9,3,13.4,232,0.163,112,0,16.2,30,0.972,0.18,3,15,0,0,0.692,3
16/02/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,26.9,3.6,13.7,214,0.126,131,0,17.6,29,0.968,,4,18,0,1,0.591,3
17/02/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,25.3,3.6,12.2,257,0.191,132,0,18.6,38,0.988,0.122,6,17,0,0,0.757,4
18/02/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,27.4,3.1,13.6,275,0.257,147,0,,42,0.989,0.131,6,24,0,0,0.833,4
19/02/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,25.3,3.2,10.7,235,0.16,138,0,17.5,42,0.988,0.121,4,14,0,1,0.777,4
20/02/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,29,3.1,16.2,243,0.226,152,0,16.8,41,0.99,0.1,4,17,0,1,0.827,4
21/02/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,22.7,2.8,14.9,287,0.224,123,1,17.5,41,0.977,0.104,4,20,0,0,0.8,4
22/02/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,21.9,3.8,12.8,215,0.136,113,0,18.2,42,0.958,0.11,5,16,0,1,0.757,4
23/02/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,25.9,3.6,10.6,196,0.111,122,0,20.1,48,0.942,0.115,4,13,0,1,0.754,4
24/02/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,17.6,4.3,9.9,293,0.232,151,0,21,47,0.921,0.096,6,19,0,2,0.834,4
25/02/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,16.2,3.7,13,264,0.153,132,0,19.3,44,0.965,0.097,3,16,0,0,0.752,4
26/02/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,18.7,3.8,12.6,249,0.114,140,0,15.6,40,0.946,0.101,4,12,0,1,0.722,3
27/02/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,17.7,3.9,11.5,261,0.178,147,0,18.1,43,0.947,0.126,4,19,0,1,0.792,4
28/02/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,18.1,4.7,14,263,0.173,142,0,18.2,48,0.948,0.105,4,16,0,2,0.841,4
01/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,15.5,5.2,13.6,214,0.108,110,0,17.4,52,0.957,0.109,3,13,0,3,0.815,4
02/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,19.9,4.8,11.9,191,0.114,128,0,16.5,48,0.967,0.127,5,13,0,0,0.745,3
03/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,15.1,4.6,13.5,277,0.164,138,2,15.8,39,0.977,0.11,5,18,0,2,0.79,4
04/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,13,4.1,10.4,248,0.13,122,0,12.9,34,0.959,0.093,4,17,0,1,0.7,3
05/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,15.8,4.5,13.1,218,0.116,114,0,13.2,36,0.951,0.109,6,18,0,1,0.709,3
06/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,13.2,5.8,13,234,0.13,111,0,14.4,36,0.954,0.08,5,14,0,1,0.691,3
07/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,9.5,4.6,12,234,0.084,116,0,14.2,33,0.946,0.081,4,15,0,3,0.682,3
08/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,14.7,5.1,12.6,203,0.093,121,0,14,31,0.966,0.118,6,13,0,1,0.664,3
09/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,9.5,4.5,11.3,156,0.073,137,0,15.9,32,0.961,0.081,5,14,0,0,0.599,3
10/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,10.6,4.2,10.7,261,0.169,129,2,16.9,33,0.967,0.083,3,15,0,1,0.712,3
11/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,13.7,5.1,10.3,254,0.146,104,0,14.6,42,0.972,0.049,5,12,0,4,0.764,4
12/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,10,5.5,10.2,226,0.1,124,0,16.7,40,0.981,0.066,4,12,0,2,0.691,3
13/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,6.3,5.3,10.3,216,0.087,127,0,19.8,45,0.973,0.067,4,14,0,4,0.757,4
14/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,7.8,5.5,11.6,257,0.125,125,0,17.9,55,0.95,0.061,3,15,0,2,0.746,3
15/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,9.8,6.3,11.9,197,0.072,129,0,,52,0.956,0.075,4,14,0,1,0.698,3
16/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,8.9,6.2,12.8,186,0.055,126,0,,45,0.941,0.08,3,14,0,4,0.735,3
17/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,10.3,6,11,254,0.123,118,0,,42,0.934,0.062,4,14,0,3,0.713,3
18/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,8.4,6.1,10.3,241,0.115,116,1,16.5,37,0.944,0.064,4,17,0,1,0.65,3
19/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,8.8,6.2,9.9,212,0.087,131,0,16,40,0.96,,4,15,0,2,0.641,3
20/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,8,6.1,11.6,223,0.079,131,0,18.4,37,0.953,0.079,4,16,0,1,0.652,3
21/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,7.8,6.7,11.7,227,0.113,121,0,16.9,36,0.951,0.057,4,14,0,1,0.642,3
22/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,7.2,5.6,11.2,194,0.077,118,0,17.2,38,0.97,0.071,4,13,0,0,0.619,3
23/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,8,5.8,13.1,204,0.074,110,0,16.5,39,0.961,0.083,4,16,0,1,0.664,3
24/03/2025,Monday,NRI,Northmere Royal Infirmary,Acute,480,5.5,6.6,10.5,272,0.128,132,0,16.8,40,0.99,0.064,4,23,0,3,0.736,3
25/03/2025,Tuesday,NRI,Northmere Royal Infirmary,Acute,480,7.4,6.6,9.8,248,0.13,146,0,16.7,39,0.982,0.071,5,18,0,1,0.693,3
26/03/2025,Wednesday,NRI,Northmere Royal Infirmary,Acute,480,8.2,7.9,9.6,191,0.077,130,0,14.9,38,0.938,0.069,3,17,0,0,0.596,3
27/03/2025,Thursday,NRI,Northmere Royal Infirmary,Acute,480,4.8,7.6,11.2,241,0.093,99,0,14.4,37,0.948,0.052,3,14,0,1,0.62,3
28/03/2025,Friday,NRI,Northmere Royal Infirmary,Acute,480,6.2,7.2,8.9,210,0.085,112,0,15.4,38,0.947,0.078,4,14,0,0,0.631,3
29/03/2025,Saturday,NRI,Northmere Royal Infirmary,Acute,480,3.6,7.3,10.3,232,0.095,119,0,17.6,38,0.961,0.055,3,19,0,3,0.685,3
30/03/2025,Sunday,NRI,Northmere Royal Infirmary,Acute,480,6.1,7.9,11.5,209,0.082,117,0,18.9,41,0.961,0.061,3,15,0,2,0.673,3
01/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,6.5,7,11.4,80,0.138,144,0,5.2,10,0.831,0.06,3,14,0,0,0.396,2
02/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,4.6,9,10.1,80,0.107,140,0,6.5,8,0.821,0.041,4,20,0,1,0.322,2
03/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,4.8,8.3,10.7,87,0.14,128,1,7,7,0.828,0.051,3,16,0,1,0.362,2
04/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,6,8.7,9.7,84,0.14,120,0,8,8,0.824,0.055,4,16,0,0,0.35,2
05/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6.2,7.7,9.8,71,0.109,108,0,7.6,9,0.825,0.05,4,17,0,0,0.332,2
06/04/2023,Thursday,SCH,Southdale Community Hospital,Community,180,5.2,9.1,9.5,73,0.088,106,0,7.3,7,0.842,0.068,5,13,0,1,0.368,2
07/04/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.8,9.1,9.1,80,0.144,138,0,7.6,6,0.869,0.069,5,19,0,1,0.447,2
08/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.8,7.7,8.4,66,0.078,150,0,7.4,5,0.866,0.066,4,15,0,0,0.343,2
09/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,4.3,8.4,8.7,61,0.06,101,0,8,5,0.84,0.041,4,15,0,0,0.248,1
10/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,5.9,11,9.7,99,0.201,150,2,7.2,5,0.849,0.059,3,17,0,0,0.407,2
11/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,5.8,9.7,9.5,80,0.141,146,1,7.2,6,0.866,0.055,3,18,0,0,0.393,2
12/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,4.7,9.6,7.9,73,0.102,120,0,6.9,7,0.85,0.056,2,13,0,0,0.35,2
13/04/2023,Thursday,SCH,Southdale Community Hospital,Community,180,4.7,8.5,8.5,76,0.128,140,0,7.6,8,0.848,0.057,4,16,0,1,0.408,2
14/04/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.5,10.6,9.6,84,0.127,157,0,8.1,8,0.848,0.055,3,17,0,0,0.379,2
15/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,5.3,10,8.3,65,0.065,97,0,8.3,8,0.835,,3,17,0,1,0.309,2
16/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,5.9,10.3,9.1,59,0.062,124,0,6.1,7,0.846,0.049,4,12,0,1,0.324,2
17/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,6.1,9.6,9.4,94,0.177,138,0,6.2,6,0.843,0.05,5,17,0,0,0.377,2
18/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,3.7,10.7,10,74,0.116,127,0,6.2,7,0.849,0.05,3,13,0,1,0.376,2
19/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6.6,9,9.2,70,0.085,128,0,6.7,7,0.832,0.065,4,13,0,0,0.319,2
20/04/2023,Thursday,SCH,Southdale Community Hospital,Community,180,5.8,10,8.4,73,0.087,118,0,7.1,8,0.828,0.057,4,18,0,4,0.416,2
21/04/2023,Friday,SCH,Southdale Community Hospital,Community,180,5.9,10.4,8.7,83,0.129,124,1,8.5,7,0.843,0.058,5,17,0,0,0.363,2
22/04/2023,Saturday,SCH,Southdale Community Hospital,Community,180,4.7,11.6,9.8,71,0.063,118,0,7.3,7,0.835,0.037,5,16,0,2,0.314,2
23/04/2023,Sunday,SCH,Southdale Community Hospital,Community,180,6.6,11.9,7.3,62,0.072,137,0,,6,0.859,0.068,4,14,0,2,0.394,2
24/04/2023,Monday,SCH,Southdale Community Hospital,Community,180,6.2,8.5,9.1,72,0.105,141,0,6.5,6,0.845,,2,16,0,1,0.331,2
25/04/2023,Tuesday,SCH,Southdale Community Hospital,Community,180,4.8,11.9,9.2,80,0.127,116,0,6.2,6,0.845,0.048,3,16,0,1,0.361,2
26/04/2023,Wednesday,SCH,Southdale Community Hospital,Community,180,6.2,12,10.1,80,0.131,130,0,6.4,5,0.854,0.057,3,16,0,0,0.354,2
